application_id,user_id,application_date,loan_amount,tenure_months,status
620,3088,2026-04-13,300000,48,Rejected
621,3930,2026-03-31,750000,12,KYC Pending
622,4109,2026-07-30,1000000,24,Rejected
623,4238,2026-08-25,150000,12,KYC Pending
624,3737,2026-05-19,300000,60,Rejected
625,3196,2026-05-01,400000,12,Disbursed
626,1362,2026-01-17,400000,12,Rejected
627,558,2026-03-16,250000,48,Rejected
628,735,2026-02-11,50000,60,Disbursed
629,4823,2026-05-12,50000,48,Incomplete
630,4358,2026-05-09,300000,48,KYC Pending
631,992,2026-08-07,1000000,12,Rejected
632,2067,2026-08-31,50000,36,KYC Pending
633,4654,2026-04-15,300000,24,Rejected
634,129,2026-06-26,300000,24,Rejected
635,4523,2026-01-30,100000,48,Disbursed
636,285,2026-06-07,100000,48,Rejected
637,4176,2026-03-21,1000000,60,KYC Pending
638,4783,2026-05-26,400000,48,Disbursed
639,3629,2026-02-17,150000,24,Incomplete
640,1091,2026-06-14,150000,36,Rejected
641,2643,2026-01-08,750000,36,Rejected
642,1282,2026-02-25,300000,12,KYC Pending
643,2687,2026-02-03,300000,24,Rejected
644,4969,2026-01-16,300000,60,Rejected
645,30,2026-06-06,100000,12,Incomplete
646,365,2026-07-24,250000,36,KYC Pending
647,519,2026-03-30,100000,36,Incomplete
648,3111,2026-08-21,750000,24,Incomplete
649,4002,2026-07-19,500000,48,Disbursed
650,2836,2026-02-01,500000,60,Disbursed
651,433,2026-07-10,400000,36,Disbursed
652,718,2026-02-18,400000,24,KYC Pending
653,3016,2026-05-13,200000,48,KYC Pending
654,3308,2026-01-27,300000,24,KYC Pending
655,4368,2026-07-27,750000,24,Approved
656,2811,2026-07-21,50000,36,KYC Pending
657,4633,2026-05-26,50000,60,Disbursed
658,814,2026-03-11,100000,24,Disbursed
659,794,2026-04-04,500000,36,Incomplete
660,4150,2026-06-03,250000,24,KYC Pending
661,3643,2026-06-16,250000,36,KYC Pending
662,2399,2026-05-20,500000,36,Approved
663,3334,2026-01-28,200000,24,Rejected
664,1315,2026-03-21,50000,12,Disbursed
665,1899,2026-08-14,300000,60,Rejected
666,3536,2026-03-21,750000,48,Incomplete
667,2019,2026-01-13,100000,36,Rejected
668,94,2026-05-12,750000,24,KYC Pending
669,251,2026-05-10,200000,12,Rejected
670,3345,2026-08-12,50000,36,Disbursed
671,562,2026-07-23,250000,12,Disbursed
672,1553,2026-04-06,150000,60,Approved
673,3948,2026-05-24,750000,48,Disbursed
674,4788,2026-05-09,300000,60,KYC Pending
675,3836,2026-04-18,400000,12,Disbursed
676,4837,2026-06-18,1000000,60,Incomplete
677,356,2026-06-20,250000,48,Rejected
678,828,2026-04-19,500000,60,Rejected
679,4589,2026-02-09,750000,12,Rejected
680,263,2026-06-08,300000,60,Rejected
681,900,2026-04-28,400000,24,Disbursed
682,4167,2026-02-14,750000,48,Incomplete
683,2077,2026-08-11,100000,48,Disbursed
684,863,2026-07-21,150000,24,Disbursed
685,4247,2026-07-22,300000,36,Rejected
686,3418,2026-03-19,1000000,24,Rejected
687,1184,2026-07-10,400000,36,Approved
688,1874,2026-08-03,500000,60,Rejected
689,3562,2026-06-27,400000,12,Disbursed
690,144,2026-08-16,1000000,48,Disbursed
691,1601,2026-05-07,500000,48,Rejected
692,2803,2026-07-04,500000,24,Disbursed
693,4457,2026-05-07,750000,48,Disbursed
694,705,2026-07-05,200000,24,Disbursed
695,3250,2026-02-26,400000,36,Rejected
696,3971,2026-06-15,250000,48,Rejected
697,2589,2026-02-19,50000,24,Rejected
698,1412,2026-03-20,750000,36,Rejected
699,1033,2026-06-12,300000,12,Rejected
700,4640,2026-08-18,750000,12,Rejected
701,4110,2026-07-16,200000,24,Rejected
702,4524,2026-06-27,50000,36,Rejected
703,4926,2026-04-28,100000,36,Rejected
704,4656,2026-03-18,100000,12,Rejected
705,2904,2026-08-06,1000000,48,Incomplete
706,3702,2026-07-07,500000,36,KYC Pending
707,890,2026-07-21,200000,24,Disbursed
708,3534,2026-06-17,100000,12,Disbursed
709,4914,2026-03-15,1000000,48,Rejected
710,1225,2026-07-04,400000,12,Disbursed
711,2017,2026-04-14,150000,48,Approved
712,1155,2026-05-21,500000,12,Rejected
713,3357,2026-06-06,150000,24,Incomplete
714,4683,2026-05-25,1000000,12,Rejected
715,4331,2026-04-20,100000,24,Rejected
716,720,2026-04-20,50000,48,KYC Pending
717,3493,2026-07-22,100000,12,KYC Pending
718,2928,2026-02-14,200000,60,Rejected
719,716,2026-06-24,200000,36,Rejected
720,344,2026-04-20,50000,36,Disbursed
721,1893,2026-06-23,250000,24,Rejected
722,3541,2026-04-09,250000,12,KYC Pending
723,1783,2026-08-17,200000,12,Incomplete
724,3752,2026-04-23,500000,36,Disbursed
725,4824,2026-08-03,1000000,60,Rejected
726,4578,2026-06-11,400000,36,Incomplete
727,4493,2026-01-12,500000,60,Rejected
728,2701,2026-06-08,500000,24,Rejected
729,4043,2026-04-26,50000,12,Rejected
730,534,2026-06-22,400000,60,Rejected
731,4196,2026-06-13,1000000,24,Incomplete
732,3961,2026-06-25,750000,36,Rejected
733,2561,2026-07-07,1000000,60,Disbursed
734,3272,2026-03-29,200000,60,Approved
735,3098,2026-04-16,500000,48,Disbursed
736,2685,2026-08-04,300000,36,Disbursed
737,4444,2026-04-15,300000,12,Disbursed
738,2839,2026-06-01,300000,60,Approved
739,1855,2026-04-10,150000,24,Rejected
740,2780,2026-03-25,250000,36,KYC Pending
741,3627,2026-04-06,150000,24,Disbursed
742,4690,2026-06-05,300000,36,Approved
743,1451,2026-07-31,400000,48,KYC Pending
744,4579,2026-08-10,500000,12,Rejected
745,1235,2026-02-01,400000,48,Rejected
746,914,2026-01-19,500000,24,Rejected
747,1401,2026-02-04,200000,36,Rejected
748,4270,2026-08-08,750000,24,KYC Pending
749,1041,2026-04-16,400000,24,Incomplete
750,2270,2026-08-23,200000,24,Incomplete
751,4014,2026-08-18,500000,48,KYC Pending
752,406,2026-07-14,1000000,12,Approved
753,1848,2026-08-03,500000,60,Approved
754,2752,2026-06-17,200000,12,Rejected
755,3642,2026-03-11,300000,12,Disbursed
756,2475,2026-03-22,50000,12,Disbursed
757,4639,2026-08-07,750000,48,Incomplete
758,2233,2026-07-27,750000,60,KYC Pending
759,4972,2026-07-23,750000,12,Rejected
760,3696,2026-06-07,150000,12,Rejected
761,3592,2026-08-18,400000,36,Disbursed
762,4386,2026-06-10,1000000,48,Rejected
763,2678,2026-08-06,250000,60,Disbursed
764,1392,2026-02-17,300000,24,Disbursed
765,508,2026-06-17,750000,60,Disbursed
766,1891,2026-06-17,150000,24,Approved
767,2035,2026-06-17,500000,24,Disbursed
768,1689,2026-04-25,750000,36,Rejected
769,347,2026-08-26,300000,48,Disbursed
770,3760,2026-05-25,150000,48,Rejected
771,4190,2026-06-24,200000,48,Rejected
772,2945,2026-02-02,200000,36,Rejected
773,780,2026-02-17,400000,48,Approved
774,4871,2026-06-16,50000,36,Approved
775,933,2026-03-04,150000,60,Disbursed
776,1777,2026-04-25,200000,24,KYC Pending
777,765,2026-05-11,1000000,12,Disbursed
778,683,2026-02-23,1000000,48,Disbursed
779,1457,2026-03-03,200000,36,KYC Pending
780,2040,2026-07-28,500000,48,Approved
781,2597,2026-04-09,100000,48,KYC Pending
782,2361,2026-04-03,500000,12,Disbursed
783,2205,2026-06-21,400000,48,Approved
784,3613,2026-02-05,750000,12,Approved
785,99,2026-03-11,200000,48,Approved
786,3298,2026-01-28,400000,60,Rejected
787,4676,2026-07-14,100000,60,Disbursed
788,1677,2026-08-01,300000,36,KYC Pending
789,4632,2026-02-22,300000,48,Rejected
790,2113,2026-02-22,50000,24,Rejected
791,4034,2026-06-26,300000,12,Disbursed
792,41,2026-06-24,1000000,24,Rejected
793,4353,2026-08-05,200000,12,Disbursed
794,1072,2026-02-27,400000,36,Incomplete
795,1023,2026-01-16,150000,12,Rejected
796,4590,2026-02-12,1000000,24,KYC Pending
797,511,2026-06-25,1000000,48,Disbursed
798,3230,2026-05-19,500000,24,Rejected
799,2091,2026-08-02,300000,36,Approved
800,3333,2026-07-23,250000,48,Disbursed
801,831,2026-05-01,300000,60,Rejected
802,4116,2026-08-02,300000,12,Approved
803,4068,2026-07-17,500000,12,Rejected
804,3124,2026-07-15,400000,12,Rejected
805,2626,2026-06-03,400000,12,KYC Pending
806,146,2026-02-21,750000,12,KYC Pending
807,1672,2026-06-02,400000,24,Rejected
808,2132,2026-05-23,100000,36,Disbursed
809,1419,2026-05-11,250000,48,KYC Pending
810,2463,2026-06-29,400000,60,Incomplete
811,2321,2026-03-26,150000,12,KYC Pending
812,81,2026-02-04,400000,24,Rejected
813,4773,2026-03-13,150000,36,Rejected
814,4312,2026-03-18,400000,48,Approved
815,4826,2026-05-02,500000,48,Disbursed
816,4210,2026-02-08,150000,36,Disbursed
817,2081,2026-03-05,100000,60,Rejected
818,2656,2026-04-14,100000,24,Approved
819,3746,2026-07-03,300000,24,Disbursed
820,160,2026-03-20,500000,60,Disbursed
821,790,2026-05-26,150000,60,Rejected
822,3573,2026-01-10,200000,60,Disbursed
823,837,2026-02-11,500000,36,Incomplete
824,4257,2026-08-01,250000,24,Disbursed
825,3529,2026-05-04,150000,12,Approved
826,4783,2026-04-29,1000000,36,Rejected
827,2508,2026-02-03,750000,36,Disbursed
828,4096,2026-03-21,500000,60,Disbursed
829,2967,2026-07-25,1000000,48,Incomplete
830,4454,2026-03-08,100000,24,Disbursed
831,3689,2026-07-18,300000,48,Rejected
832,3158,2026-07-31,250000,24,KYC Pending
833,1558,2026-03-09,400000,24,KYC Pending
834,484,2026-06-03,250000,48,Disbursed
835,1897,2026-05-14,400000,48,Incomplete
836,2607,2026-03-10,300000,36,Rejected
837,4357,2026-05-29,100000,12,Incomplete
838,2630,2026-03-26,100000,48,Rejected
839,3998,2026-04-06,150000,24,Disbursed
840,3327,2026-04-25,300000,36,Rejected
841,92,2026-06-29,150000,60,Disbursed
842,1447,2026-06-01,300000,48,Disbursed
843,4532,2026-03-10,100000,36,Approved
844,3904,2026-05-10,750000,36,Rejected
845,1750,2026-05-03,300000,24,KYC Pending
846,513,2026-07-18,100000,48,Approved
847,3934,2026-03-13,750000,48,Approved
848,1867,2026-02-14,100000,24,KYC Pending
849,1086,2026-05-25,400000,36,KYC Pending
850,1804,2026-05-22,200000,24,Disbursed
851,3414,2026-07-26,750000,24,KYC Pending
852,3356,2026-02-17,150000,24,Disbursed
853,2225,2026-06-21,200000,36,KYC Pending
854,1802,2026-06-28,500000,48,Rejected
855,3940,2026-04-21,400000,48,Disbursed
856,1567,2026-04-07,50000,12,KYC Pending
857,3972,2026-06-30,100000,12,KYC Pending
858,686,2026-06-02,250000,48,Rejected
859,4342,2026-07-15,750000,60,KYC Pending
860,1704,2026-04-25,200000,60,Rejected
861,1188,2026-06-21,750000,60,KYC Pending
862,3843,2026-04-25,150000,48,Approved
863,1081,2026-03-08,500000,24,Rejected
864,4886,2026-03-23,1000000,60,Rejected
865,1100,2026-03-02,300000,12,Incomplete
866,3985,2026-06-14,500000,48,KYC Pending
867,3181,2026-05-06,1000000,36,Disbursed
868,3669,2026-04-19,750000,12,Incomplete
869,4805,2026-08-11,100000,60,Rejected
870,2196,2026-05-22,300000,60,Rejected
871,1449,2026-08-20,250000,12,Disbursed
872,2983,2026-02-20,200000,48,KYC Pending
873,1020,2026-02-17,50000,36,Disbursed
874,59,2026-07-22,200000,24,Incomplete
875,2105,2026-06-30,150000,60,Disbursed
876,4219,2026-02-02,100000,12,Rejected
877,849,2026-05-04,100000,12,Rejected
878,3332,2026-02-20,750000,48,Rejected
879,1241,2026-03-10,250000,12,Disbursed
880,39,2026-06-07,50000,24,Disbursed
881,4773,2026-02-06,400000,60,Approved
882,1007,2026-03-29,200000,24,Disbursed
883,2837,2026-05-10,100000,12,Disbursed
884,3608,2026-02-26,1000000,36,Rejected
885,2684,2026-03-28,300000,48,Incomplete
886,230,2026-08-20,150000,12,Rejected
887,1154,2026-05-03,500000,60,KYC Pending
888,2691,2026-05-18,200000,60,Disbursed
889,117,2026-05-04,250000,60,Disbursed
890,1674,2026-07-24,500000,24,Rejected
891,1997,2026-08-03,50000,24,KYC Pending
892,2450,2026-05-02,750000,36,Rejected
893,1369,2026-04-27,400000,24,Incomplete
894,1432,2026-02-14,1000000,24,Disbursed
895,1716,2026-05-09,150000,12,Incomplete
896,2268,2026-06-03,300000,24,Disbursed
897,1233,2026-02-16,250000,36,Approved
898,2718,2026-03-31,750000,60,KYC Pending
899,4642,2026-05-08,50000,12,KYC Pending
900,1477,2026-01-17,1000000,36,Incomplete
901,1117,2026-05-21,150000,36,Disbursed
902,2820,2026-06-14,750000,48,Disbursed
903,2200,2026-04-16,250000,60,KYC Pending
904,4162,2026-05-11,750000,48,Rejected
905,4775,2026-02-18,250000,36,Rejected
906,4351,2026-06-30,400000,60,Disbursed
907,3487,2026-06-22,100000,48,KYC Pending
908,2601,2026-04-19,150000,36,Rejected
909,4628,2026-05-27,100000,24,Approved
910,3561,2026-07-09,400000,36,Rejected
911,1879,2026-08-24,50000,12,Disbursed
912,1142,2026-06-04,200000,48,Rejected
913,3772,2026-08-03,100000,12,Disbursed
914,206,2026-02-24,50000,12,KYC Pending
915,4637,2026-06-19,250000,24,Disbursed
916,3844,2026-07-02,400000,12,Disbursed
917,3747,2026-06-10,300000,24,Disbursed
918,201,2026-06-03,250000,60,KYC Pending
919,2495,2026-07-01,200000,24,KYC Pending
920,4382,2026-04-30,50000,24,Disbursed
921,1297,2026-06-27,750000,12,Incomplete
922,2976,2026-08-26,500000,24,KYC Pending
923,2062,2026-05-11,150000,36,Rejected
924,2952,2026-03-15,1000000,48,Rejected
925,3035,2026-04-23,400000,12,KYC Pending
926,3291,2026-05-17,250000,60,Incomplete
927,4814,2026-06-06,500000,36,Rejected
928,2078,2026-07-27,300000,36,Rejected
929,2403,2026-05-21,50000,48,Approved
930,376,2026-04-18,150000,36,Disbursed
931,1814,2026-08-10,50000,24,Disbursed
932,3442,2026-03-13,500000,60,Disbursed
933,3548,2026-07-14,300000,60,Disbursed
934,1037,2026-04-08,150000,48,KYC Pending
935,1080,2026-05-15,250000,12,Disbursed
936,4716,2026-04-17,250000,12,Incomplete
937,2482,2026-05-24,300000,12,Rejected
938,1890,2026-04-08,50000,24,Disbursed
939,1982,2026-02-10,750000,24,Incomplete
940,4336,2026-06-22,500000,48,Approved
941,537,2026-07-04,200000,24,Disbursed
942,387,2026-05-18,500000,24,KYC Pending
943,2298,2026-03-14,750000,48,Approved
944,1719,2026-06-09,150000,12,Approved
945,1078,2026-06-17,500000,60,Disbursed
946,2162,2026-06-30,250000,60,Incomplete
947,4440,2026-05-27,500000,36,Incomplete
948,3499,2026-08-11,50000,60,Disbursed
949,3788,2026-07-02,100000,60,Rejected
950,2534,2026-02-13,300000,60,Rejected
951,3964,2026-06-15,750000,48,Disbursed
952,3716,2026-03-21,50000,60,Approved
953,2218,2026-04-20,500000,60,Disbursed
954,172,2026-02-06,250000,36,Disbursed
955,2731,2026-02-27,400000,36,Incomplete
956,3663,2026-08-07,150000,12,Incomplete
957,4843,2026-05-24,750000,36,Rejected
958,1648,2026-03-24,100000,48,Rejected
959,3188,2026-07-08,100000,48,Incomplete
960,4018,2026-04-07,400000,48,Approved
961,4249,2026-04-01,300000,60,KYC Pending
962,2610,2026-07-25,50000,48,Incomplete
963,2734,2026-08-29,150000,48,Disbursed
964,1487,2026-07-15,1000000,24,Rejected
965,2782,2026-02-17,200000,48,Rejected
966,4191,2026-06-27,400000,36,Rejected
967,1362,2026-02-17,1000000,24,Approved
968,958,2026-07-22,100000,24,KYC Pending
969,3012,2026-02-17,200000,12,Rejected
970,1241,2026-02-08,300000,24,Disbursed
971,2117,2026-05-11,750000,24,Approved
972,803,2026-05-24,300000,24,Disbursed
973,4757,2026-02-20,50000,48,Disbursed
974,855,2026-06-13,250000,60,KYC Pending
975,1582,2026-03-21,200000,48,Approved
976,4475,2026-07-27,500000,36,KYC Pending
977,97,2026-08-13,400000,12,Disbursed
978,4233,2026-02-14,250000,12,Disbursed
979,2179,2026-01-11,200000,24,KYC Pending
980,1557,2026-06-21,100000,36,Disbursed
981,1684,2026-05-05,250000,36,Disbursed
982,3455,2026-07-20,400000,60,KYC Pending
983,3480,2026-03-06,250000,36,Rejected
984,990,2026-07-17,400000,48,Approved
985,1950,2026-01-24,150000,60,KYC Pending
986,3623,2026-02-22,500000,36,Disbursed
987,628,2026-02-13,150000,24,Disbursed
988,3897,2026-02-09,750000,48,Approved
989,2772,2026-08-26,200000,60,Disbursed
990,4964,2026-07-18,50000,12,Disbursed
991,4620,2026-05-31,300000,24,Disbursed
992,1801,2026-04-14,200000,36,Disbursed
993,2166,2026-02-07,1000000,48,Incomplete
994,298,2026-07-16,1000000,36,Approved
995,945,2026-03-27,400000,12,Approved
996,1322,2026-08-17,500000,48,Disbursed
997,3469,2026-06-08,500000,24,Approved
998,3437,2026-03-01,50000,60,KYC Pending
999,4873,2026-06-13,750000,48,Incomplete
1000,1832,2026-04-12,300000,12,Approved
1001,2004,2026-06-03,400000,24,Disbursed
1002,145,2026-01-27,250000,24,Disbursed
1003,996,2026-08-19,1000000,60,Rejected
1004,2502,2026-05-19,300000,12,Rejected
1005,3273,2026-04-23,50000,60,Approved
1006,3564,2026-05-31,100000,12,Disbursed
1007,4752,2026-05-22,500000,24,Disbursed
1008,1820,2026-08-26,100000,36,Disbursed
1009,1650,2026-01-19,1000000,36,KYC Pending
1010,2344,2026-05-17,50000,12,Disbursed
1011,1400,2026-06-25,300000,60,Rejected
1012,1757,2026-07-07,100000,24,Disbursed
1013,799,2026-05-19,300000,36,Incomplete
1014,2739,2026-02-10,150000,12,KYC Pending
1015,4516,2026-05-09,400000,36,KYC Pending
1016,400,2026-03-01,400000,36,Disbursed
1017,944,2026-06-25,150000,12,Disbursed
1018,517,2026-08-14,750000,48,Disbursed
1019,669,2026-06-21,400000,24,Rejected
1020,1763,2026-04-15,250000,48,Rejected
1021,3751,2026-03-20,50000,24,Rejected
1022,3923,2026-04-22,400000,60,Disbursed
1023,2422,2026-03-13,750000,36,Disbursed
1024,1871,2026-06-17,50000,24,Disbursed
1025,3020,2026-06-20,150000,24,Rejected
1026,2042,2026-07-28,500000,24,Disbursed
1027,1367,2026-07-12,750000,12,Approved
1028,4773,2026-02-25,150000,36,Approved
1029,2021,2026-06-06,250000,60,Rejected
1030,4995,2026-02-20,1000000,36,Rejected
1031,3318,2026-07-30,250000,48,Approved
1032,1627,2026-03-10,1000000,36,Disbursed
1033,994,2026-04-02,750000,36,Rejected
1034,2430,2026-02-07,400000,60,Approved
1035,459,2026-07-04,400000,60,KYC Pending
1036,936,2026-05-12,250000,48,Rejected
1037,2360,2026-07-12,400000,48,Approved
1038,2528,2026-08-31,400000,24,Rejected
1039,4920,2026-08-17,150000,36,KYC Pending
1040,1634,2026-08-08,1000000,36,Incomplete
1041,2768,2026-04-25,300000,48,Rejected
1042,2697,2026-02-10,200000,12,Disbursed
1043,3227,2026-05-10,500000,60,KYC Pending
1044,2193,2026-01-13,150000,24,Disbursed
1045,4271,2026-01-24,200000,12,Disbursed
1046,2183,2026-02-21,500000,12,Rejected
1047,1332,2026-06-28,1000000,36,Incomplete
1048,4789,2026-03-15,100000,48,Disbursed
1049,1528,2026-02-19,300000,24,Incomplete
1050,656,2026-05-10,750000,24,KYC Pending
1051,1363,2026-07-21,100000,36,Disbursed
1052,4434,2026-07-26,150000,48,Incomplete
1053,2148,2026-02-11,250000,12,Rejected
1054,2147,2026-06-12,250000,60,Disbursed
1055,2898,2026-03-27,150000,36,Disbursed
1056,3611,2026-04-08,100000,24,Disbursed
1057,3671,2026-06-09,100000,12,Rejected
1058,4017,2026-05-14,400000,24,Approved
1059,1730,2026-02-14,500000,24,Approved
1060,1423,2026-04-28,200000,12,Disbursed
1061,2609,2026-07-05,50000,60,Disbursed
1062,3097,2026-03-28,500000,12,KYC Pending
1063,1544,2026-08-16,500000,48,Disbursed
1064,3099,2026-02-06,150000,48,Incomplete
1065,1126,2026-07-16,150000,60,KYC Pending
1066,3289,2026-07-15,50000,36,Disbursed
1067,1271,2026-03-13,50000,36,Rejected
1068,14,2026-04-10,250000,48,Approved
1069,2393,2026-04-25,1000000,48,Disbursed
1070,2440,2026-06-05,250000,36,Approved
1071,3096,2026-01-15,250000,36,Rejected
1072,4924,2026-05-12,300000,24,Disbursed
1073,2668,2026-04-21,50000,24,Rejected
1074,4033,2026-04-17,500000,60,Rejected
1075,1666,2026-07-06,1000000,36,Rejected
1076,2612,2026-08-22,200000,36,KYC Pending
1077,4147,2026-03-04,1000000,24,Disbursed
1078,4171,2026-06-11,400000,48,Disbursed
1079,4390,2026-04-03,200000,36,Rejected
1080,2698,2026-08-18,750000,48,Rejected
1081,4406,2026-02-15,200000,36,Disbursed
1082,1404,2026-06-17,100000,36,Disbursed
1083,4402,2026-06-21,200000,36,Rejected
1084,1208,2026-06-25,250000,24,Approved
1085,4557,2026-01-26,250000,60,Disbursed
1086,2172,2026-07-04,200000,60,Rejected
1087,2703,2026-06-23,250000,48,Approved
1088,335,2026-07-29,150000,36,Rejected
1089,1176,2026-02-23,1000000,12,Disbursed
1090,4148,2026-03-30,1000000,24,KYC Pending
1091,3327,2026-04-27,150000,36,Approved
1092,3979,2026-03-17,500000,60,KYC Pending
1093,1742,2026-02-06,200000,12,Disbursed
1094,1212,2026-05-12,400000,24,Incomplete
1095,2136,2026-04-21,100000,24,KYC Pending
1096,3281,2026-05-31,50000,48,Disbursed
1097,1738,2026-07-02,100000,48,Incomplete
1098,865,2026-04-13,150000,48,Incomplete
1099,4958,2026-08-31,750000,48,Rejected
1100,1474,2026-03-26,750000,48,Disbursed
1101,731,2026-08-21,500000,60,Disbursed
