event_id,application_id,event_name,event_time
591,151,KYC Completed,2026-07-10 19:27:00
592,152,Application Started,2026-03-30 09:42:00
593,152,Details Completed,2026-03-30 09:48:00
594,152,KYC Completed,2026-03-30 09:57:00
595,152,Offer Viewed,2026-03-30 21:57:00
596,152,Offer Accepted,2026-03-30 22:21:00
597,152,Loan Disbursed,2026-04-01 20:21:00
598,153,Application Started,2026-05-06 20:19:00
599,153,Details Completed,2026-05-06 20:27:00
600,153,KYC Completed,2026-05-06 20:38:00
601,153,Offer Viewed,2026-05-07 05:38:00
602,153,Offer Accepted,2026-05-07 06:05:00
603,153,Loan Disbursed,2026-05-09 03:05:00
604,154,Application Started,2026-01-31 18:36:00
605,154,Details Completed,2026-01-31 18:53:00
606,154,KYC Completed,2026-01-31 19:20:00
607,154,Offer Viewed,2026-02-01 06:20:00
608,154,Offer Accepted,2026-02-01 06:29:00
609,154,Loan Disbursed,2026-02-02 07:29:00
610,155,Application Started,2026-05-21 12:41:00
611,155,Details Completed,2026-05-21 12:50:00
612,155,KYC Completed,2026-05-21 13:14:00
613,155,Offer Viewed,2026-05-22 03:14:00
614,155,Offer Accepted,2026-05-22 04:43:00
615,155,Loan Disbursed,2026-05-23 03:43:00
616,156,Application Started,2026-05-07 10:46:00
617,156,Details Completed,2026-05-07 10:57:00
618,156,KYC Completed,2026-05-07 11:05:00
619,156,Offer Viewed,2026-05-08 10:05:00
620,156,Offer Accepted,2026-05-08 12:00:00
621,156,Loan Disbursed,2026-05-09 03:00:00
622,157,Application Started,2026-03-03 15:07:00
623,158,Application Started,2026-07-20 09:21:00
624,158,Details Completed,2026-07-20 09:38:00
625,158,KYC Completed,2026-07-20 09:57:00
626,159,Application Started,2026-07-28 18:04:00
627,159,Details Completed,2026-07-28 18:15:00
628,159,KYC Completed,2026-07-28 18:50:00
629,159,Offer Viewed,2026-07-29 06:50:00
630,160,Application Started,2026-05-03 14:16:00
631,160,Details Completed,2026-05-03 14:29:00
632,160,KYC Completed,2026-05-03 15:05:00
633,160,Offer Viewed,2026-05-04 04:05:00
634,160,Offer Accepted,2026-05-04 06:02:00
635,160,Loan Disbursed,2026-05-05 13:02:00
636,161,Application Started,2026-05-30 10:15:00
637,161,Details Completed,2026-05-30 10:35:00
638,161,KYC Completed,2026-05-30 11:03:00
639,161,Offer Viewed,2026-05-30 12:03:00
640,162,Application Started,2026-03-01 15:47:00
641,162,Details Completed,2026-03-01 16:05:00
642,162,KYC Completed,2026-03-01 16:42:00
643,162,Offer Viewed,2026-03-02 06:42:00
644,162,Offer Accepted,2026-03-02 07:06:00
645,162,Loan Disbursed,2026-03-03 18:06:00
646,163,Application Started,2026-05-24 14:10:00
647,163,Details Completed,2026-05-24 14:22:00
648,163,KYC Completed,2026-05-24 14:46:00
649,163,Offer Viewed,2026-05-24 18:46:00
650,163,Offer Accepted,2026-05-24 20:34:00
651,163,Loan Disbursed,2026-05-26 02:34:00
652,164,Application Started,2026-05-26 19:31:00
653,164,Details Completed,2026-05-26 19:49:00
654,164,KYC Completed,2026-05-26 20:09:00
655,165,Application Started,2026-01-18 19:20:00
656,165,Details Completed,2026-01-18 19:24:00
657,165,KYC Completed,2026-01-18 19:42:00
658,165,Offer Viewed,2026-01-19 05:42:00
659,165,Offer Accepted,2026-01-19 07:25:00
660,165,Loan Disbursed,2026-01-19 16:25:00
661,166,Application Started,2026-03-26 17:52:00
662,166,Details Completed,2026-03-26 17:55:00
663,166,KYC Completed,2026-03-26 18:22:00
664,166,Offer Viewed,2026-03-26 19:22:00
665,166,Offer Accepted,2026-03-26 19:32:00
666,166,Loan Disbursed,2026-03-28 01:32:00
667,167,Application Started,2026-05-31 17:50:00
668,167,Details Completed,2026-05-31 17:54:00
669,167,KYC Completed,2026-05-31 18:26:00
670,168,Application Started,2026-06-12 13:43:00
671,168,Details Completed,2026-06-12 13:50:00
672,168,KYC Completed,2026-06-12 14:18:00
673,169,Application Started,2026-04-04 14:28:00
674,169,Details Completed,2026-04-04 14:38:00
675,169,KYC Completed,2026-04-04 14:55:00
676,170,Application Started,2026-07-14 18:50:00
677,170,Details Completed,2026-07-14 19:09:00
678,170,KYC Completed,2026-07-14 19:16:00
679,170,Offer Viewed,2026-07-15 10:16:00
680,170,Offer Accepted,2026-07-15 11:29:00
681,170,Loan Disbursed,2026-07-16 06:29:00
682,171,Application Started,2026-03-27 20:22:00
683,171,Details Completed,2026-03-27 20:31:00
684,171,KYC Completed,2026-03-27 20:40:00
685,171,Offer Viewed,2026-03-27 22:40:00
686,171,Offer Accepted,2026-03-28 00:34:00
687,171,Loan Disbursed,2026-03-29 09:34:00
688,172,Application Started,2026-03-04 11:27:00
689,172,Details Completed,2026-03-04 11:37:00
690,172,KYC Completed,2026-03-04 12:08:00
691,172,Offer Viewed,2026-03-04 15:08:00
692,173,Application Started,2026-08-04 11:45:00
693,173,Details Completed,2026-08-04 11:48:00
694,173,KYC Completed,2026-08-04 12:22:00
695,174,Application Started,2026-06-23 13:35:00
696,174,Details Completed,2026-06-23 13:50:00
697,175,Application Started,2026-05-03 10:42:00
698,175,Details Completed,2026-05-03 11:00:00
699,175,KYC Completed,2026-05-03 11:21:00
700,175,Offer Viewed,2026-05-03 14:21:00
701,175,Offer Accepted,2026-05-03 15:30:00
702,175,Loan Disbursed,2026-05-05 02:30:00
703,176,Application Started,2026-03-11 09:05:00
704,176,Details Completed,2026-03-11 09:12:00
705,177,Application Started,2026-07-09 18:42:00
706,177,Details Completed,2026-07-09 18:50:00
707,177,KYC Completed,2026-07-09 19:00:00
708,178,Application Started,2026-05-15 17:51:00
709,179,Application Started,2026-07-05 14:48:00
710,179,Details Completed,2026-07-05 15:05:00
711,180,Application Started,2026-06-17 13:44:00
712,180,Details Completed,2026-06-17 13:58:00
713,180,KYC Completed,2026-06-17 14:23:00
714,180,Offer Viewed,2026-06-17 17:23:00
715,180,Offer Accepted,2026-06-17 17:40:00
716,180,Loan Disbursed,2026-06-19 15:40:00
717,181,Application Started,2026-05-29 11:24:00
718,182,Application Started,2026-03-23 18:21:00
719,182,Details Completed,2026-03-23 18:30:00
720,182,KYC Completed,2026-03-23 19:09:00
721,182,Offer Viewed,2026-03-24 14:09:00
722,182,Offer Accepted,2026-03-24 16:01:00
723,183,Application Started,2026-05-03 20:06:00
724,183,Details Completed,2026-05-03 20:17:00
725,184,Application Started,2026-06-26 18:08:00
726,184,Details Completed,2026-06-26 18:13:00
727,184,KYC Completed,2026-06-26 18:51:00
728,184,Offer Viewed,2026-06-27 02:51:00
729,184,Offer Accepted,2026-06-27 03:03:00
730,184,Loan Disbursed,2026-06-27 12:03:00
731,185,Application Started,2026-02-22 16:13:00
732,186,Application Started,2026-04-11 16:30:00
733,187,Application Started,2026-07-13 15:02:00
734,187,Details Completed,2026-07-13 15:05:00
735,188,Application Started,2026-05-09 09:34:00
736,188,Details Completed,2026-05-09 09:51:00
737,188,KYC Completed,2026-05-09 10:19:00
738,188,Offer Viewed,2026-05-10 00:19:00
739,188,Offer Accepted,2026-05-10 01:52:00
740,188,Loan Disbursed,2026-05-11 19:52:00
741,189,Application Started,2026-08-20 15:09:00
742,189,Details Completed,2026-08-20 15:29:00
743,189,KYC Completed,2026-08-20 16:07:00
744,189,Offer Viewed,2026-08-20 18:07:00
745,189,Offer Accepted,2026-08-20 18:25:00
746,189,Loan Disbursed,2026-08-22 08:25:00
747,190,Application Started,2026-03-08 18:10:00
748,190,Details Completed,2026-03-08 18:22:00
749,190,KYC Completed,2026-03-08 18:52:00
750,190,Offer Viewed,2026-03-09 08:52:00
751,190,Offer Accepted,2026-03-09 09:10:00
752,190,Loan Disbursed,2026-03-09 16:10:00
753,191,Application Started,2026-03-22 19:57:00
754,191,Details Completed,2026-03-22 20:07:00
755,191,KYC Completed,2026-03-22 20:13:00
756,191,Offer Viewed,2026-03-23 05:13:00
757,192,Application Started,2026-02-27 19:45:00
758,192,Details Completed,2026-02-27 19:48:00
759,192,KYC Completed,2026-02-27 20:01:00
760,192,Offer Viewed,2026-02-28 18:01:00
761,193,Application Started,2026-03-03 18:03:00
762,193,Details Completed,2026-03-03 18:08:00
763,193,KYC Completed,2026-03-03 18:36:00
764,194,Application Started,2026-03-09 16:09:00
765,194,Details Completed,2026-03-09 16:26:00
766,195,Application Started,2026-07-26 09:21:00
767,196,Application Started,2026-05-22 18:57:00
768,196,Details Completed,2026-05-22 19:04:00
769,196,KYC Completed,2026-05-22 19:30:00
770,197,Application Started,2026-06-08 10:07:00
771,197,Details Completed,2026-06-08 10:10:00
772,197,KYC Completed,2026-06-08 10:47:00
773,197,Offer Viewed,2026-06-08 19:47:00
774,197,Offer Accepted,2026-06-08 20:10:00
775,198,Application Started,2026-04-20 20:23:00
776,198,Details Completed,2026-04-20 20:42:00
777,198,KYC Completed,2026-04-20 20:59:00
778,198,Offer Viewed,2026-04-21 16:59:00
779,198,Offer Accepted,2026-04-21 17:04:00
780,198,Loan Disbursed,2026-04-22 23:04:00
781,199,Application Started,2026-02-17 15:19:00
782,199,Details Completed,2026-02-17 15:30:00
783,199,KYC Completed,2026-02-17 15:48:00
784,200,Application Started,2026-08-05 08:56:00
785,200,Details Completed,2026-08-05 09:01:00
786,200,KYC Completed,2026-08-05 09:11:00
787,200,Offer Viewed,2026-08-06 03:11:00
788,200,Offer Accepted,2026-08-06 03:27:00
789,200,Loan Disbursed,2026-08-07 04:27:00
790,201,Application Started,2026-08-20 17:37:00
791,201,Details Completed,2026-08-20 17:47:00
792,201,KYC Completed,2026-08-20 18:21:00
793,201,Offer Viewed,2026-08-21 10:21:00
794,201,Offer Accepted,2026-08-21 11:28:00
795,201,Loan Disbursed,2026-08-22 01:28:00
796,202,Application Started,2026-01-17 16:28:00
797,203,Application Started,2026-08-10 10:16:00
798,204,Application Started,2026-08-16 13:05:00
799,205,Application Started,2026-02-16 20:40:00
800,205,Details Completed,2026-02-16 20:53:00
801,205,KYC Completed,2026-02-16 21:26:00
802,205,Offer Viewed,2026-02-17 06:26:00
803,205,Offer Accepted,2026-02-17 07:42:00
804,205,Loan Disbursed,2026-02-18 10:42:00
805,206,Application Started,2026-03-21 08:00:00
806,206,Details Completed,2026-03-21 08:10:00
807,206,KYC Completed,2026-03-21 08:44:00
808,207,Application Started,2026-02-22 18:48:00
809,207,Details Completed,2026-02-22 18:58:00
810,207,KYC Completed,2026-02-22 19:17:00
811,207,Offer Viewed,2026-02-23 14:17:00
812,208,Application Started,2026-03-17 12:55:00
813,208,Details Completed,2026-03-17 12:58:00
814,208,KYC Completed,2026-03-17 13:20:00
815,209,Application Started,2026-07-07 19:55:00
816,210,Application Started,2026-02-10 09:22:00
817,210,Details Completed,2026-02-10 09:35:00
818,211,Application Started,2026-03-28 15:38:00
819,211,Details Completed,2026-03-28 15:52:00
820,212,Application Started,2026-04-06 14:53:00
821,212,Details Completed,2026-04-06 14:59:00
822,212,KYC Completed,2026-04-06 15:34:00
823,212,Offer Viewed,2026-04-07 06:34:00
824,212,Offer Accepted,2026-04-07 08:05:00
825,212,Loan Disbursed,2026-04-08 12:05:00
826,213,Application Started,2026-04-21 16:36:00
827,213,Details Completed,2026-04-21 16:43:00
828,213,KYC Completed,2026-04-21 17:01:00
829,213,Offer Viewed,2026-04-22 04:01:00
830,213,Offer Accepted,2026-04-22 05:33:00
831,213,Loan Disbursed,2026-04-22 20:33:00
832,214,Application Started,2026-07-28 16:16:00
833,215,Application Started,2026-02-14 19:26:00
834,215,Details Completed,2026-02-14 19:42:00
835,215,KYC Completed,2026-02-14 19:58:00
836,216,Application Started,2026-06-26 11:33:00
837,216,Details Completed,2026-06-26 11:49:00
838,217,Application Started,2026-08-19 20:55:00
839,217,Details Completed,2026-08-19 21:12:00
840,218,Application Started,2026-04-20 15:02:00
841,218,Details Completed,2026-04-20 15:11:00
842,218,KYC Completed,2026-04-20 15:42:00
843,218,Offer Viewed,2026-04-20 23:42:00
844,218,Offer Accepted,2026-04-21 01:02:00
845,218,Loan Disbursed,2026-04-22 07:02:00
846,219,Application Started,2026-05-12 15:48:00
847,219,Details Completed,2026-05-12 16:02:00
848,219,KYC Completed,2026-05-12 16:42:00
849,219,Offer Viewed,2026-05-12 22:42:00
850,219,Offer Accepted,2026-05-13 00:28:00
851,219,Loan Disbursed,2026-05-14 12:28:00
852,220,Application Started,2026-08-01 11:10:00
853,220,Details Completed,2026-08-01 11:20:00
854,220,KYC Completed,2026-08-01 11:34:00
855,220,Offer Viewed,2026-08-02 06:34:00
856,221,Application Started,2026-08-12 08:50:00
857,221,Details Completed,2026-08-12 08:53:00
858,221,KYC Completed,2026-08-12 09:22:00
859,221,Offer Viewed,2026-08-12 18:22:00
860,221,Offer Accepted,2026-08-12 19:54:00
861,221,Loan Disbursed,2026-08-13 22:54:00
862,222,Application Started,2026-07-01 11:21:00
863,222,Details Completed,2026-07-01 11:36:00
864,222,KYC Completed,2026-07-01 11:49:00
865,223,Application Started,2026-01-16 13:15:00
866,223,Details Completed,2026-01-16 13:19:00
867,223,KYC Completed,2026-01-16 13:48:00
868,224,Application Started,2026-03-18 16:21:00
869,224,Details Completed,2026-03-18 16:39:00
870,225,Application Started,2026-03-30 09:37:00
871,225,Details Completed,2026-03-30 09:56:00
872,226,Application Started,2026-02-27 13:19:00
873,226,Details Completed,2026-02-27 13:38:00
874,226,KYC Completed,2026-02-27 14:03:00
875,226,Offer Viewed,2026-02-28 05:03:00
876,226,Offer Accepted,2026-02-28 05:46:00
877,227,Application Started,2026-07-23 15:35:00
878,228,Application Started,2026-08-27 18:28:00
879,228,Details Completed,2026-08-27 18:31:00
880,228,KYC Completed,2026-08-27 18:38:00
881,228,Offer Viewed,2026-08-28 13:38:00
882,229,Application Started,2026-07-15 09:58:00
883,229,Details Completed,2026-07-15 10:03:00
884,229,KYC Completed,2026-07-15 10:28:00
885,229,Offer Viewed,2026-07-16 00:28:00
886,230,Application Started,2026-07-20 16:51:00
887,230,Details Completed,2026-07-20 17:10:00
888,230,KYC Completed,2026-07-20 17:25:00
889,231,Application Started,2026-08-27 20:44:00
890,231,Details Completed,2026-08-27 20:52:00
891,231,KYC Completed,2026-08-27 21:20:00
892,232,Application Started,2026-04-05 15:58:00
893,232,Details Completed,2026-04-05 16:13:00
894,232,KYC Completed,2026-04-05 16:25:00
895,232,Offer Viewed,2026-04-06 00:25:00
896,232,Offer Accepted,2026-04-06 00:53:00
897,232,Loan Disbursed,2026-04-07 10:53:00
898,233,Application Started,2026-02-05 08:20:00
899,233,Details Completed,2026-02-05 08:24:00
900,233,KYC Completed,2026-02-05 09:00:00
901,233,Offer Viewed,2026-02-06 07:00:00
902,233,Offer Accepted,2026-02-06 07:07:00
903,233,Loan Disbursed,2026-02-06 19:07:00
904,234,Application Started,2026-07-02 19:56:00
905,234,Details Completed,2026-07-02 20:08:00
906,234,KYC Completed,2026-07-02 20:30:00
907,234,Offer Viewed,2026-07-03 05:30:00
908,234,Offer Accepted,2026-07-03 06:54:00
909,234,Loan Disbursed,2026-07-05 04:54:00
910,235,Application Started,2026-07-17 14:26:00
911,235,Details Completed,2026-07-17 14:43:00
912,235,KYC Completed,2026-07-17 14:49:00
913,236,Application Started,2026-03-01 18:43:00
914,236,Details Completed,2026-03-01 18:54:00
915,236,KYC Completed,2026-03-01 19:02:00
916,236,Offer Viewed,2026-03-02 19:02:00
917,236,Offer Accepted,2026-03-02 20:08:00
918,236,Loan Disbursed,2026-03-03 19:08:00
919,237,Application Started,2026-05-29 11:00:00
920,237,Details Completed,2026-05-29 11:14:00
921,237,KYC Completed,2026-05-29 11:50:00
922,237,Offer Viewed,2026-05-29 19:50:00
923,238,Application Started,2026-07-13 19:41:00
924,238,Details Completed,2026-07-13 19:45:00
925,238,KYC Completed,2026-07-13 20:06:00
926,238,Offer Viewed,2026-07-14 16:06:00
927,238,Offer Accepted,2026-07-14 16:28:00
928,238,Loan Disbursed,2026-07-14 22:28:00
929,239,Application Started,2026-08-07 16:45:00
930,239,Details Completed,2026-08-07 17:02:00
931,239,KYC Completed,2026-08-07 17:30:00
932,239,Offer Viewed,2026-08-07 21:30:00
933,239,Offer Accepted,2026-08-07 22:38:00
934,239,Loan Disbursed,2026-08-09 06:38:00
935,240,Application Started,2026-03-16 17:08:00
936,240,Details Completed,2026-03-16 17:15:00
937,240,KYC Completed,2026-03-16 17:55:00
938,240,Offer Viewed,2026-03-17 17:55:00
939,240,Offer Accepted,2026-03-17 18:16:00
940,240,Loan Disbursed,2026-03-19 17:16:00
941,241,Application Started,2026-06-02 08:53:00
942,241,Details Completed,2026-06-02 09:02:00
943,241,KYC Completed,2026-06-02 09:28:00
944,241,Offer Viewed,2026-06-03 04:28:00
945,242,Application Started,2026-05-07 13:51:00
946,242,Details Completed,2026-05-07 14:07:00
947,243,Application Started,2026-07-04 12:38:00
948,243,Details Completed,2026-07-04 12:41:00
949,244,Application Started,2026-08-22 12:44:00
950,244,Details Completed,2026-08-22 12:56:00
951,245,Application Started,2026-07-02 11:37:00
952,245,Details Completed,2026-07-02 11:52:00
953,245,KYC Completed,2026-07-02 12:02:00
954,245,Offer Viewed,2026-07-03 06:02:00
955,245,Offer Accepted,2026-07-03 06:15:00
956,245,Loan Disbursed,2026-07-05 01:15:00
957,246,Application Started,2026-02-19 11:48:00
958,247,Application Started,2026-03-01 10:56:00
959,247,Details Completed,2026-03-01 11:08:00
960,247,KYC Completed,2026-03-01 11:32:00
961,247,Offer Viewed,2026-03-01 22:32:00
962,248,Application Started,2026-06-25 15:10:00
963,248,Details Completed,2026-06-25 15:25:00
964,248,KYC Completed,2026-06-25 15:37:00
965,248,Offer Viewed,2026-06-26 04:37:00
966,249,Application Started,2026-03-15 18:41:00
967,249,Details Completed,2026-03-15 18:49:00
968,249,KYC Completed,2026-03-15 18:57:00
969,250,Application Started,2026-08-06 18:01:00
970,250,Details Completed,2026-08-06 18:08:00
971,250,KYC Completed,2026-08-06 18:39:00
972,251,Application Started,2026-06-18 17:18:00
973,251,Details Completed,2026-06-18 17:23:00
974,251,KYC Completed,2026-06-18 17:50:00
975,251,Offer Viewed,2026-06-19 09:50:00
976,251,Offer Accepted,2026-06-19 10:31:00
977,251,Loan Disbursed,2026-06-20 13:31:00
978,252,Application Started,2026-03-10 13:16:00
979,252,Details Completed,2026-03-10 13:20:00
980,252,KYC Completed,2026-03-10 13:39:00
981,252,Offer Viewed,2026-03-10 16:39:00
982,252,Offer Accepted,2026-03-10 17:18:00
983,253,Application Started,2026-04-09 18:21:00
984,253,Details Completed,2026-04-09 18:31:00
985,253,KYC Completed,2026-04-09 18:43:00
986,254,Application Started,2026-05-12 12:58:00
987,254,Details Completed,2026-05-12 13:16:00
988,255,Application Started,2026-04-04 20:00:00
989,255,Details Completed,2026-04-04 20:05:00
990,255,KYC Completed,2026-04-04 20:18:00
991,256,Application Started,2026-03-08 17:33:00
992,257,Application Started,2026-06-16 10:10:00
993,257,Details Completed,2026-06-16 10:20:00
994,257,KYC Completed,2026-06-16 10:45:00
995,257,Offer Viewed,2026-06-17 08:45:00
996,257,Offer Accepted,2026-06-17 10:18:00
997,257,Loan Disbursed,2026-06-18 18:18:00
998,258,Application Started,2026-03-28 17:01:00
999,258,Details Completed,2026-03-28 17:09:00
1000,258,KYC Completed,2026-03-28 17:24:00
